artifact_path,artifact_type,name,qualified_name,parent,line_start,line_end
ragstream/orchestration/agent_prompt.py,METHOD,from_config,AgentPrompt.from_config,AgentPrompt,119,174
ragstream/orchestration/agent_prompt.py,METHOD,model,AgentPrompt.model,AgentPrompt,177,178
ragstream/orchestration/agent_prompt.py,METHOD,max_tokens,AgentPrompt.max_tokens,AgentPrompt,181,182
ragstream/orchestration/agent_prompt.py,METHOD,compose,AgentPrompt.compose,AgentPrompt,184,268
ragstream/orchestration/agent_prompt.py,METHOD,parse,AgentPrompt.parse,AgentPrompt,270,422
ragstream/orchestration/agent_prompt_helpers/__init__.py,MODULE,__init__,ragstream/orchestration/agent_prompt_helpers/__init__.py,,1,13
ragstream/orchestration/agent_prompt_helpers/compose_texts.py,MODULE,compose_texts,ragstream/orchestration/agent_prompt_helpers/compose_texts.py,,1,276
ragstream/orchestration/agent_prompt_helpers/compose_texts.py,FUNCTION,_stringify_for_prompt,_stringify_for_prompt,,20,33
ragstream/orchestration/agent_prompt_helpers/compose_texts.py,FUNCTION,_build_decision_targets_system_text,_build_decision_targets_system_text,,36,86
ragstream/orchestration/agent_prompt_helpers/compose_texts.py,FUNCTION,build_system_text,build_system_text,,89,207
ragstream/orchestration/agent_prompt_helpers/compose_texts.py,FUNCTION,_build_user_text_from_dynamic_bindings,_build_user_text_from_dynamic_bindings,,210,240
ragstream/orchestration/agent_prompt_helpers/compose_texts.py,FUNCTION,build_user_text_for_selector,build_user_text_for_selector,,243,252
ragstream/orchestration/agent_prompt_helpers/compose_texts.py,FUNCTION,build_user_text_for_classifier,build_user_text_for_classifier,,255,264
ragstream/orchestration/agent_prompt_helpers/compose_texts.py,FUNCTION,build_user_text_for_synthesizer,build_user_text_for_synthesizer,,267,276
ragstream/orchestration/agent_prompt_helpers/config_loader.py,MODULE,config_loader,ragstream/orchestration/agent_prompt_helpers/config_loader.py,,1,104
ragstream/orchestration/agent_prompt_helpers/config_loader.py,FUNCTION,extract_field_config,extract_field_config,,30,104
ragstream/orchestration/agent_prompt_helpers/field_normalizer.py,MODULE,field_normalizer,ragstream/orchestration/agent_prompt_helpers/field_normalizer.py,,1,101
ragstream/orchestration/agent_prompt_helpers/field_normalizer.py,FUNCTION,normalize_one,normalize_one,,25,58
ragstream/orchestration/agent_prompt_helpers/field_normalizer.py,FUNCTION,normalize_many,normalize_many,,61,101
ragstream/orchestration/agent_prompt_helpers/json_parser.py,MODULE,json_parser,ragstream/orchestration/agent_prompt_helpers/json_parser.py,,1,60
ragstream/orchestration/agent_prompt_helpers/json_parser.py,FUNCTION,extract_json_object,extract_json_object,,24,60
ragstream/orchestration/agent_prompt_helpers/schema_map.py,MODULE,schema_map,ragstream/orchestration/agent_prompt_helpers/schema_map.py,,1,34
ragstream/orchestration/agent_prompt_helpers/schema_map.py,FUNCTION,build_result_key_map,build_result_key_map,,21,34
ragstream/orchestration/llm_client.py,MODULE,llm_client,ragstream/orchestration/llm_client.py,,1,378
ragstream/orchestration/llm_client.py,CLASS,LLMClient,LLMClient,,45,378
ragstream/orchestration/llm_client.py,METHOD,__init__,LLMClient.__init__,LLMClient,57,79
ragstream/orchestration/llm_client.py,METHOD,chat,LLMClient.chat,LLMClient,81,140
ragstream/orchestration/llm_client.py,METHOD,responses,LLMClient.responses,LLMClient,142,233
ragstream/orchestration/llm_client.py,METHOD,_extract_chat_usage,LLMClient._extract_chat_usage,LLMClient,236,263
ragstream/orchestration/llm_client.py,METHOD,_extract_response_text,LLMClient._extract_response_text,LLMClient,266,296
ragstream/orchestration/llm_client.py,METHOD,_extract_response_usage,LLMClient._extract_response_usage,LLMClient,299,333
ragstream/orchestration/llm_client.py,METHOD,_extract_response_status,LLMClient._extract_response_status,LLMClient,336,337
ragstream/orchestration/llm_client.py,METHOD,_extract_response_incomplete_reason,LLMClient._extract_response_incomplete_reason,LLMClient,340,344
ragstream/orchestration/llm_client.py,METHOD,_log_chat_usage,LLMClient._log_chat_usage,LLMClient,347,355
ragstream/orchestration/llm_client.py,METHOD,_log_response_usage,LLMClient._log_response_usage,LLMClient,358,378
ragstream/orchestration/prompt_builder.py,MODULE,prompt_builder,ragstream/orchestration/prompt_builder.py,,1,12
ragstream/orchestration/prompt_builder.py,CLASS,PromptBuilder,PromptBuilder,,10,12
ragstream/orchestration/prompt_builder.py,METHOD,build,PromptBuilder.build,PromptBuilder,11,12
ragstream/orchestration/super_prompt.py,MODULE,super_prompt,ragstream/orchestration/super_prompt.py,,1,144
ragstream/orchestration/super_prompt.py,CLASS,A3ChunkStatus,A3ChunkStatus,,24,27
ragstream/orchestration/super_prompt.py,CONSTANT,SELECTED,A3ChunkStatus.SELECTED,A3ChunkStatus,25,25
ragstream/orchestration/super_prompt.py,CONSTANT,DISCARDED,A3ChunkStatus.DISCARDED,A3ChunkStatus,26,26
ragstream/orchestration/super_prompt.py,CONSTANT,DUPLICATED,A3ChunkStatus.DUPLICATED,A3ChunkStatus,27,27
ragstream/orchestration/super_prompt.py,CLASS,SuperPrompt,SuperPrompt,,30,144
ragstream/orchestration/super_prompt.py,METHOD,__init__,SuperPrompt.__init__,SuperPrompt,70,135
ragstream/orchestration/super_prompt.py,METHOD,compose_prompt_ready,SuperPrompt.compose_prompt_ready,SuperPrompt,137,141
ragstream/orchestration/super_prompt.py,METHOD,__repr__,SuperPrompt.__repr__,SuperPrompt,143,144
ragstream/orchestration/superprompt_projector.py,MODULE,superprompt_projector,ragstream/orchestration/superprompt_projector.py,,1,710
ragstream/orchestration/superprompt_projector.py,CLASS,SuperPromptProjector,SuperPromptProjector,,26,710
ragstream/orchestration/superprompt_projector.py,METHOD,__init__,SuperPromptProjector.__init__,SuperPromptProjector,31,34
ragstream/orchestration/superprompt_projector.py,METHOD,build_query_text,SuperPromptProjector.build_query_text,SuperPromptProjector,37,118
ragstream/orchestration/superprompt_projector.py,METHOD,build_a3_comparison_prompt_text,SuperPromptProjector.build_a3_comparison_prompt_text,SuperPromptProjector,121,201
ragstream/orchestration/superprompt_projector.py,METHOD,compose_prompt_ready,SuperPromptProjector.compose_prompt_ready,SuperPromptProjector,203,223
ragstream/orchestration/superprompt_projector.py,METHOD,_render_system_md,SuperPromptProjector._render_system_md,SuperPromptProjector,225,278
ragstream/orchestration/superprompt_projector.py,METHOD,_render_evidence_policy_md,SuperPromptProjector._render_evidence_policy_md,SuperPromptProjector,281,315
ragstream/orchestration/superprompt_projector.py,METHOD,_render_prompt_md,SuperPromptProjector._render_prompt_md,SuperPromptProjector,317,357
ragstream/orchestration/superprompt_projector.py,METHOD,_render_retrieved_context_md,SuperPromptProjector._render_retrieved_context_md,SuperPromptProjector,359,463
ragstream/orchestration/superprompt_projector.py,METHOD,_render_memory_context_md,SuperPromptProjector._render_memory_context_md,SuperPromptProjector,465,472
ragstream/orchestration/superprompt_projector.py,METHOD,_render_document_context_summary_md,SuperPromptProjector._render_document_context_summary_md,SuperPromptProjector,474,475
ragstream/orchestration/superprompt_projector.py,METHOD,_render_raw_document_evidence_for_stage_md,SuperPromptProjector._render_raw_document_evidence_for_stage_md,SuperPromptProjector,477,481
ragstream/orchestration/superprompt_projector.py,METHOD,_render_raw_memory_retrieval_md,SuperPromptProjector._render_raw_memory_retrieval_md,SuperPromptProjector,483,492
ragstream/orchestration/superprompt_projector.py,METHOD,_render_raw_retrieved_evidence_md,SuperPromptProjector._render_raw_retrieved_evidence_md,SuperPromptProjector,494,565
ragstream/orchestration/superprompt_projector.py,METHOD,_build_chunk_score_label,SuperPromptProjector._build_chunk_score_label,SuperPromptProjector,567,615
ragstream/orchestration/superprompt_projector.py,METHOD,_sanitize_chunk_text,SuperPromptProjector._sanitize_chunk_text,SuperPromptProjector,618,640
ragstream/orchestration/superprompt_projector.py,METHOD,_escape_attr,SuperPromptProjector._escape_attr,SuperPromptProjector,643,650
ragstream/orchestration/superprompt_projector.py,METHOD,_format_score,SuperPromptProjector._format_score,SuperPromptProjector,652,653
ragstream/orchestration/superprompt_projector.py,METHOD,_render_related_context_md,SuperPromptProjector._render_related_context_md,SuperPromptProjector,655,659
ragstream/orchestration/superprompt_projector.py,METHOD,_get_meta_float,SuperPromptProjector._get_meta_float,SuperPromptProjector,662,673
ragstream/orchestration/superprompt_projector.py,METHOD,_get_ordered_context_chunks,SuperPromptProjector._get_ordered_context_chunks,SuperPromptProjector,675,710
ragstream/preprocessing/activebrief_relation_classifier.py,MODULE,activebrief_relation_classifier,ragstream/preprocessing/activebrief_relation_classifier.py,,1,493
ragstream/preprocessing/activebrief_relation_classifier.py,CONSTANT,DEV_LOG_ENABLED,DEV_LOG_ENABLED,,33,33
ragstream/preprocessing/activebrief_relation_classifier.py,FUNCTION,logger_dev,logger_dev,,36,39
ragstream/preprocessing/activebrief_relation_classifier.py,CONSTANT,PROMPT_MATERIALITY_VALUES,PROMPT_MATERIALITY_VALUES,,45,48
ragstream/preprocessing/activebrief_relation_classifier.py,CONSTANT,TOPIC_RELATION_VALUES,TOPIC_RELATION_VALUES,,50,54
ragstream/preprocessing/activebrief_relation_classifier.py,CONSTANT,NO_ACTIVEBRIEF_STATE,NO_ACTIVEBRIEF_STATE,,56,56
ragstream/preprocessing/activebrief_relation_classifier.py,CLASS,ActiveBriefInfo,ActiveBriefInfo,,60,63
ragstream/preprocessing/activebrief_relation_classifier.py,CLASS,ActiveBriefRelationDecision,ActiveBriefRelationDecision,,67,83
ragstream/preprocessing/activebrief_relation_classifier.py,METHOD,to_dict,ActiveBriefRelationDecision.to_dict,ActiveBriefRelationDecision,75,83
ragstream/preprocessing/activebrief_relation_classifier.py,CLASS,ActiveBriefRelationClassifier,ActiveBriefRelationClassifier,,86,493
ragstream/preprocessing/activebrief_relation_classifier.py,METHOD,__init__,ActiveBriefRelationClassifier.__init__,ActiveBriefRelationClassifier,91,102
ragstream/preprocessing/activebrief_relation_classifier.py,METHOD,run,ActiveBriefRelationClassifier.run,ActiveBriefRelationClassifier,104,159
ragstream/preprocessing/activebrief_relation_classifier.py,METHOD,classify,ActiveBriefRelationClassifier.classify,ActiveBriefRelationClassifier,161,260
ragstream/preprocessing/activebrief_relation_classifier.py,METHOD,_write_result_to_superprompt,ActiveBriefRelationClassifier._write_result_to_superprompt,ActiveBriefRelationClassifier,262,311
ragstream/preprocessing/activebrief_relation_classifier.py,METHOD,_format_topic_relation_for_log,ActiveBriefRelationClassifier._format_topic_relation_for_log,ActiveBriefRelationClassifier,314,322
ragstream/preprocessing/activebrief_relation_classifier.py,METHOD,_format_prompt_materiality_for_log,ActiveBriefRelationClassifier._format_prompt_materiality_for_log,ActiveBriefRelationClassifier,325,332
ragstream/preprocessing/activebrief_relation_classifier.py,METHOD,_build_relation_state,ActiveBriefRelationClassifier._build_relation_state,ActiveBriefRelationClassifier,335,343
ragstream/preprocessing/activebrief_relation_classifier.py,METHOD,_build_decision,ActiveBriefRelationClassifier._build_decision,ActiveBriefRelationClassifier,346,424
ragstream/preprocessing/activebrief_relation_classifier.py,METHOD,_find_current_activebrief,ActiveBriefRelationClassifier._find_current_activebrief,ActiveBriefRelationClassifier,427,451
ragstream/preprocessing/activebrief_relation_classifier.py,METHOD,_build_current_prompt_text,ActiveBriefRelationClassifier._build_current_prompt_text,ActiveBriefRelationClassifier,454,476
ragstream/preprocessing/activebrief_relation_classifier.py,METHOD,_build_required_output_text,ActiveBriefRelationClassifier._build_required_output_text,ActiveBriefRelationClassifier,479,493
ragstream/preprocessing/name_matcher.py,MODULE,name_matcher,ragstream/preprocessing/name_matcher.py,,1,37
ragstream/preprocessing/name_matcher.py,CLASS,NameMatcher,NameMatcher,,13,37
ragstream/preprocessing/name_matcher.py,METHOD,__init__,NameMatcher.__init__,NameMatcher,14,15
ragstream/preprocessing/name_matcher.py,METHOD,resolve,NameMatcher.resolve,NameMatcher,17,37
ragstream/preprocessing/preprocessing.py,MODULE,preprocessing,ragstream/preprocessing/preprocessing.py,,1,207
ragstream/preprocessing/preprocessing.py,FUNCTION,_parse_markdown_sections,_parse_markdown_sections,,33,51
ragstream/preprocessing/preprocessing.py,FUNCTION,preprocess,preprocess,,54,165
ragstream/preprocessing/preprocessing.py,FUNCTION,_update_effective_retrieval_query_text,_update_effective_retrieval_query_text,,168,175
ragstream/preprocessing/preprocessing.py,FUNCTION,_compose_prompt_ready,_compose_prompt_ready,,179,207
ragstream/preprocessing/prompt_schema.py,MODULE,prompt_schema,ragstream/preprocessing/prompt_schema.py,,1,70
ragstream/preprocessing/prompt_schema.py,CLASS,PromptSchema,PromptSchema,,13,70
ragstream/preprocessing/prompt_schema.py,METHOD,__init__,PromptSchema.__init__,PromptSchema,14,22
ragstream/preprocessing/prompt_schema.py,METHOD,_load,PromptSchema._load,PromptSchema,24,35
ragstream/preprocessing/prompt_schema.py,METHOD,normalize_key,PromptSchema.normalize_key,PromptSchema,38,44
ragstream/preprocessing/prompt_schema.py,METHOD,is_canonical,PromptSchema.is_canonical,PromptSchema,46,47
ragstream/preprocessing/prompt_schema.py,METHOD,to_canonical_or_none,PromptSchema.to_canonical_or_none,PromptSchema,49,60
ragstream/preprocessing/prompt_schema.py,METHOD,is_must,PromptSchema.is_must,PromptSchema,62,63
ragstream/preprocessing/prompt_schema.py,METHOD,default_for,PromptSchema.default_for,PromptSchema,65,66
ragstream/preprocessing/prompt_schema.py,METHOD,must,PromptSchema.must,PromptSchema,69,70
ragstream/retrieval/__init__.py,MODULE,__init__,ragstream/retrieval/__init__.py,,1,0
ragstream/retrieval/attention.py,MODULE,attention,ragstream/retrieval/attention.py,,1,10
ragstream/retrieval/attention.py,CLASS,AttentionWeights,AttentionWeights,,8,10
ragstream/retrieval/attention.py,METHOD,weight,AttentionWeights.weight,AttentionWeights,9,10
ragstream/retrieval/chunk.py,MODULE,chunk,ragstream/retrieval/chunk.py,,1,32
ragstream/retrieval/chunk.py,CLASS,Chunk,Chunk,,10,32
ragstream/retrieval/chunk.py,METHOD,__init__,Chunk.__init__,Chunk,19,32
ragstream/retrieval/doc_score.py,MODULE,doc_score,ragstream/retrieval/doc_score.py,,1,17
ragstream/retrieval/doc_score.py,CLASS,DocScore,DocScore,,15,17
ragstream/retrieval/reranker.py,MODULE,reranker,ragstream/retrieval/reranker.py,,1,532
ragstream/retrieval/reranker.py,CONSTANT,DEFAULT_RERANK_MODEL,DEFAULT_RERANK_MODEL,,50,50
ragstream/retrieval/reranker.py,CONSTANT,DEFAULT_RERANK_TOP_K,DEFAULT_RERANK_TOP_K,,54,54
ragstream/retrieval/reranker.py,CONSTANT,DEFAULT_DEVICE,DEFAULT_DEVICE,,57,57
ragstream/retrieval/reranker.py,CONSTANT,DEFAULT_QUERY_CHUNK_SIZE,DEFAULT_QUERY_CHUNK_SIZE,,60,60
ragstream/retrieval/reranker.py,CONSTANT,DEFAULT_QUERY_OVERLAP,DEFAULT_QUERY_OVERLAP,,61,61
ragstream/retrieval/reranker.py,CONSTANT,DEFAULT_RETRIEVAL_WEIGHT,DEFAULT_RETRIEVAL_WEIGHT,,64,64
ragstream/retrieval/reranker.py,CONSTANT,DEFAULT_COLBERT_WEIGHT,DEFAULT_COLBERT_WEIGHT,,65,65
ragstream/retrieval/reranker.py,CLASS,Reranker,Reranker,,68,532
ragstream/retrieval/reranker.py,METHOD,__init__,Reranker.__init__,Reranker,80,103
ragstream/retrieval/reranker.py,METHOD,run,Reranker.run,Reranker,109,154
ragstream/retrieval/reranker.py,METHOD,_build_passthrough_from_retrieval,Reranker._build_passthrough_from_retrieval,Reranker,160,215
ragstream/retrieval/reranker.py,METHOD,_prepare_inputs,Reranker._prepare_inputs,Reranker,217,263
ragstream/retrieval/reranker.py,METHOD,_clean_chunk_text,Reranker._clean_chunk_text,Reranker,265,327
ragstream/retrieval/reranker.py,METHOD,_score_with_colbert,Reranker._score_with_colbert,Reranker,329,412
ragstream/retrieval/reranker.py,METHOD,_fuse_with_retrieval,Reranker._fuse_with_retrieval,Reranker,414,445
ragstream/retrieval/reranker.py,METHOD,_project_fused_metadata_to_reranker_contract,Reranker._project_fused_metadata_to_reranker_contract,Reranker,447,490
ragstream/retrieval/reranker.py,METHOD,_write_scores_back_to_chunks,Reranker._write_scores_back_to_chunks,Reranker,492,510
ragstream/retrieval/reranker.py,METHOD,_build_reranked_view,Reranker._build_reranked_view,Reranker,512,532
ragstream/retrieval/retriever.py,MODULE,retriever,ragstream/retrieval/retriever.py,,1,461
ragstream/retrieval/retriever.py,CONSTANT,DEFAULT_QUERY_CHUNK_SIZE,DEFAULT_QUERY_CHUNK_SIZE,,62,62
ragstream/retrieval/retriever.py,CONSTANT,DEFAULT_QUERY_OVERLAP,DEFAULT_QUERY_OVERLAP,,63,63
ragstream/retrieval/retriever.py,CLASS,Retriever,Retriever,,66,461
ragstream/retrieval/retriever.py,METHOD,__init__,Retriever.__init__,Retriever,77,120
ragstream/retrieval/retriever.py,METHOD,run,Retriever.run,Retriever,126,191
ragstream/retrieval/retriever.py,METHOD,_preprocess,Retriever._preprocess,Retriever,197,214
ragstream/retrieval/retriever.py,METHOD,_postprocess,Retriever._postprocess,Retriever,216,226
ragstream/retrieval/retriever.py,METHOD,_get_retriever_splade,Retriever._get_retriever_splade,Retriever,228,241
ragstream/retrieval/retriever.py,METHOD,_apply_hard_embedding_floor,Retriever._apply_hard_embedding_floor,Retriever,247,267
ragstream/retrieval/retriever.py,METHOD,_project_rrf_metadata_to_retrieval_contract,Retriever._project_rrf_metadata_to_retrieval_contract,Retriever,269,313
ragstream/retrieval/retriever.py,METHOD,_hydrate_ranked_chunks,Retriever._hydrate_ranked_chunks,Retriever,315,399
ragstream/retrieval/retriever.py,METHOD,_write_stage_to_superprompt,Retriever._write_stage_to_superprompt,Retriever,401,461
ragstream/retrieval/retriever_emb.py,MODULE,retriever_emb,ragstream/retrieval/retriever_emb.py,,1,186
ragstream/retrieval/retriever_emb.py,CONSTANT,DEFAULT_TOP_K,DEFAULT_TOP_K,,45,45
ragstream/retrieval/retriever_emb.py,CONSTANT,DEFAULT_P_NORM,DEFAULT_P_NORM,,49,49
ragstream/retrieval/retriever_emb.py,CLASS,RetrieverEmb,RetrieverEmb,,52,186
ragstream/retrieval/retriever_emb.py,METHOD,__init__,RetrieverEmb.__init__,RetrieverEmb,62,73
ragstream/retrieval/retriever_emb.py,METHOD,run,RetrieverEmb.run,RetrieverEmb,75,186
ragstream/retrieval/retriever_mem.py,MODULE,retriever_mem,ragstream/retrieval/retriever_mem.py,,1,824
ragstream/retrieval/retriever_mem.py,CONSTANT,DEV_LOG_ENABLED,DEV_LOG_ENABLED,,43,43
ragstream/retrieval/retriever_mem.py,FUNCTION,logger_dev,logger_dev,,45,48
ragstream/retrieval/retriever_mem.py,CLASS,MemoryRetriever,MemoryRetriever,,50,824
ragstream/retrieval/retriever_mem.py,METHOD,__init__,MemoryRetriever.__init__,MemoryRetriever,62,86
ragstream/retrieval/retriever_mem.py,METHOD,run,MemoryRetriever.run,MemoryRetriever,88,195
ragstream/retrieval/retriever_mem.py,METHOD,_build_query_text,MemoryRetriever._build_query_text,MemoryRetriever,197,233
ragstream/retrieval/retriever_mem.py,METHOD,_run_semantic_pass,MemoryRetriever._run_semantic_pass,MemoryRetriever,235,290
ragstream/retrieval/retriever_mem.py,METHOD,_collect_index_candidates,MemoryRetriever._collect_index_candidates,MemoryRetriever,292,325
ragstream/retrieval/retriever_mem.py,METHOD,_build_context_pack,MemoryRetriever._build_context_pack,MemoryRetriever,327,380
ragstream/retrieval/retriever_mem.py,METHOD,_write_to_superprompt,MemoryRetriever._write_to_superprompt,MemoryRetriever,382,410
ragstream/retrieval/retriever_mem.py,METHOD,_query_memory_vectors,MemoryRetriever._query_memory_vectors,MemoryRetriever,412,464
ragstream/retrieval/retriever_mem.py,METHOD,_embed_query,MemoryRetriever._embed_query,MemoryRetriever,466,480
ragstream/retrieval/retriever_mem.py,METHOD,_normalize_chroma_query_result,MemoryRetriever._normalize_chroma_query_result,MemoryRetriever,482,511
ragstream/retrieval/retriever_mem.py,METHOD,_metadata_by_live_record,MemoryRetriever._metadata_by_live_record,MemoryRetriever,513,551
ragstream/retrieval/retriever_mem.py,METHOD,_parent_scores_to_episodic_candidates,MemoryRetriever._parent_scores_to_episodic_candidates,MemoryRetriever,553,588
ragstream/retrieval/retriever_mem.py,METHOD,_merge_episodic_candidates,MemoryRetriever._merge_episodic_candidates,MemoryRetriever,590,624
ragstream/retrieval/retriever_mem.py,METHOD,_enrich_candidates_from_live_records,MemoryRetriever._enrich_candidates_from_live_records,MemoryRetriever,626,655
ragstream/retrieval/retriever_mem.py,METHOD,_record_to_candidate,MemoryRetriever._record_to_candidate,MemoryRetriever,657,686
ragstream/retrieval/retriever_mem.py,METHOD,_live_records_by_id,MemoryRetriever._live_records_by_id,MemoryRetriever,688,696
ragstream/retrieval/retriever_mem.py,METHOD,_find_latest_active_brief_info,MemoryRetriever._find_latest_active_brief_info,MemoryRetriever,698,729
ragstream/retrieval/retriever_mem.py,METHOD,_extract_direct_recall_key,MemoryRetriever._extract_direct_recall_key,MemoryRetriever,731,750
ragstream/retrieval/retriever_mem.py,METHOD,_estimate_token_budget,MemoryRetriever._estimate_token_budget,MemoryRetriever,752,776
ragstream/retrieval/retriever_mem.py,METHOD,_write_empty_pack,MemoryRetriever._write_empty_pack,MemoryRetriever,778,790
ragstream/retrieval/retriever_mem.py,METHOD,_log_developer_diagnostics,MemoryRetriever._log_developer_diagnostics,MemoryRetriever,792,824
ragstream/retrieval/retriever_splade.py,MODULE,retriever_splade,ragstream/retrieval/retriever_splade.py,,1,222
ragstream/retrieval/retriever_splade.py,CONSTANT,DEFAULT_TOP_K,DEFAULT_TOP_K,,45,45
ragstream/retrieval/retriever_splade.py,CONSTANT,DEFAULT_P_NORM,DEFAULT_P_NORM,,49,49
ragstream/retrieval/retriever_splade.py,CLASS,RetrieverSplade,RetrieverSplade,,52,222
ragstream/retrieval/retriever_splade.py,METHOD,__init__,RetrieverSplade.__init__,RetrieverSplade,62,73
ragstream/retrieval/retriever_splade.py,METHOD,run,RetrieverSplade.run,RetrieverSplade,75,207
ragstream/retrieval/retriever_splade.py,METHOD,_dot_sparse,RetrieverSplade._dot_sparse,RetrieverSplade,210,222
ragstream/retrieval/rrf_merger.py,MODULE,rrf_merger,ragstream/retrieval/rrf_merger.py,,1,138
ragstream/retrieval/rrf_merger.py,CONSTANT,DEFAULT_RRF_K,DEFAULT_RRF_K,,29,29
ragstream/retrieval/rrf_merger.py,FUNCTION,rrf_merge,rrf_merge,,32,119
ragstream/retrieval/rrf_merger.py,FUNCTION,_merge_meta,_merge_meta,,122,138
ragstream/retrieval/smart_query_splitter.py,MODULE,smart_query_splitter,ragstream/retrieval/smart_query_splitter.py,,1,71
ragstream/retrieval/smart_query_splitter.py,FUNCTION,split_query_into_pieces,split_query_into_pieces,,27,71
ragstream/textforge/CliSink.py,MODULE,CliSink,ragstream/textforge/CliSink.py,,1,91
ragstream/textforge/CliSink.py,CLASS,CliSink,CliSink,,27,91
ragstream/textforge/CliSink.py,METHOD,__init__,CliSink.__init__,CliSink,36,68
ragstream/textforge/CliSink.py,METHOD,log,CliSink.log,CliSink,70,91
ragstream/textforge/FileSink.py,MODULE,FileSink,ragstream/textforge/FileSink.py,,1,364
ragstream/textforge/FileSink.py,CLASS,FileSink,FileSink,,37,364
ragstream/textforge/FileSink.py,METHOD,__init__,FileSink.__init__,FileSink,49,117
ragstream/textforge/FileSink.py,METHOD,log,FileSink.log,FileSink,119,159
ragstream/textforge/FileSink.py,METHOD,close,FileSink.close,FileSink,161,182
ragstream/textforge/FileSink.py,METHOD,_create_python_logger,FileSink._create_python_logger,FileSink,184,211
ragstream/textforge/FileSink.py,METHOD,_start_worker,FileSink._start_worker,FileSink,213,224
ragstream/textforge/FileSink.py,METHOD,_worker_loop,FileSink._worker_loop,FileSink,226,263
ragstream/textforge/FileSink.py,METHOD,_write_entry_sync,FileSink._write_entry_sync,FileSink,265,292
ragstream/textforge/FileSink.py,METHOD,_ensure_sqlite_schema,FileSink._ensure_sqlite_schema,FileSink,294,315
ragstream/textforge/FileSink.py,METHOD,_write_sqlite_metadata,FileSink._write_sqlite_metadata,FileSink,317,364
ragstream/textforge/GUISink.py,MODULE,GUISink,ragstream/textforge/GUISink.py,,1,119
ragstream/textforge/GUISink.py,CLASS,GuiSink,GuiSink,,26,119
ragstream/textforge/GUISink.py,METHOD,__init__,GuiSink.__init__,GuiSink,37,82
ragstream/textforge/GUISink.py,METHOD,log,GuiSink.log,GuiSink,84,119
ragstream/textforge/RagLog.py,MODULE,RagLog,ragstream/textforge/RagLog.py,,1,522
ragstream/textforge/RagLog.py,CONSTANT,ALL_TYPES,ALL_TYPES,,59,66
ragstream/textforge/RagLog.py,CONSTANT,RUNTIME_TYPES,RUNTIME_TYPES,,68,73
ragstream/textforge/RagLog.py,CONSTANT,ARCHIVE_SENSITIVITIES,ARCHIVE_SENSITIVITIES,,75,79
ragstream/textforge/RagLog.py,CONSTANT,PUBLIC_ONLY,PUBLIC_ONLY,,81,83
ragstream/textforge/RagLog.py,CONSTANT,CLI_NORMAL_SENSITIVITIES,CLI_NORMAL_SENSITIVITIES,,85,88
ragstream/textforge/RagLog.py,CONSTANT,CLI_DEVELOPER_SENSITIVITIES,CLI_DEVELOPER_SENSITIVITIES,,90,94
ragstream/textforge/RagLog.py,CONSTANT,DEVELOPER_ALL_SENSITIVITIES,DEVELOPER_ALL_SENSITIVITIES,,96,101
ragstream/textforge/RagLog.py,CONSTANT,_LOG_ALL,_LOG_ALL,,104,104
ragstream/textforge/RagLog.py,CONSTANT,_LOG_NO_GUI,_LOG_NO_GUI,,105,105
ragstream/textforge/RagLog.py,CONSTANT,_LOG_CONF,_LOG_CONF,,106,106
ragstream/textforge/RagLog.py,CONSTANT,_LOG_DEVELOPER,_LOG_DEVELOPER,,107,107
ragstream/textforge/RagLog.py,FUNCTION,CreateSinks,CreateSinks,,114,223
ragstream/textforge/RagLog.py,FUNCTION,CreateTextForge,CreateTextForge,,230,260
ragstream/textforge/RagLog.py,FUNCTION,CreateDeveloperTextForge,CreateDeveloperTextForge,,267,334
ragstream/textforge/RagLog.py,FUNCTION,LogALL,LogALL,,341,374
ragstream/textforge/RagLog.py,CONSTANT,_LOG_ALL,LogALL._LOG_ALL,LogALL,363,369
ragstream/textforge/RagLog.py,FUNCTION,LogNoGUI,LogNoGUI,,381,414
ragstream/textforge/RagLog.py,CONSTANT,_LOG_NO_GUI,LogNoGUI._LOG_NO_GUI,LogNoGUI,403,409
ragstream/textforge/RagLog.py,FUNCTION,LogConf,LogConf,,421,454
ragstream/textforge/RagLog.py,CONSTANT,_LOG_CONF,LogConf._LOG_CONF,LogConf,443,449
ragstream/textforge/RagLog.py,FUNCTION,LOGDeveloper,LOGDeveloper,,461,497
ragstream/textforge/RagLog.py,CONSTANT,_LOG_DEVELOPER,LOGDeveloper._LOG_DEVELOPER,LOGDeveloper,488,490
ragstream/textforge/RagLog.py,FUNCTION,LogDeveloper,LogDeveloper,,504,522
ragstream/textforge/TextForge.py,MODULE,TextForge,ragstream/textforge/TextForge.py,,1,134
ragstream/textforge/TextForge.py,CLASS,TextForge,TextForge,,24,134
ragstream/textforge/TextForge.py,METHOD,__init__,TextForge.__init__,TextForge,34,70
ragstream/textforge/TextForge.py,METHOD,__call__,TextForge.__call__,TextForge,72,87
ragstream/textforge/TextForge.py,METHOD,log,TextForge.log,TextForge,89,125
ragstream/textforge/TextForge.py,METHOD,_generate_id,TextForge._generate_id,TextForge,127,134
ragstream/textforge/TextSink.py,MODULE,TextSink,ragstream/textforge/TextSink.py,,1,206
ragstream/textforge/TextSink.py,CLASS,TextSink,TextSink,,24,206
